Date.and.Time,Seconds,Temperature..C.,Pressure..kPa.,Depth..cm.,X,baro_meter,depth.m,discharge
2024-07-15T23:00:00Z,28800,11.7,84.452,862.034,NA,8.130147631129093,0.4815917128709071,1.5699503262934669
2024-07-15T23:15:00Z,29700,11.804,84.46,862.113,NA,8.127972413542755,0.48458270645724433,1.5797007252960147
2024-07-15T23:30:00Z,30600,11.907,84.403,861.537,NA,8.125946742165482,0.48079597383451755,1.5673562809093033
2024-07-15T23:45:00Z,31500,11.907,84.366,861.155,NA,8.122738296225636,0.4802314557743639,1.5655159973474173
2024-07-16T00:00:00Z,32400,12.011,84.411,861.617,NA,8.120970931936737,0.48658756006326165,1.586236387120788
2024-07-16T00:15:00Z,33300,12.062,84.375,861.247,NA,8.11781686643655,0.4860706335634486,1.5845512482254085
2024-07-16T00:30:00Z,34200,12.062,84.391,861.411,NA,8.117980007755525,0.4875390442444747,1.5893381491753167
2024-07-16T00:45:00Z,35100,12.011,84.363,861.125,NA,8.11643016522526,0.4862336707747392,1.5850827364471176
2024-07-16T01:00:00Z,36000,11.907,84.366,861.155,NA,8.11595433637825,0.4870154156217499,1.5876311618972283
2024-07-16T01:15:00Z,36900,11.804,84.369,861.185,NA,8.112582749119428,0.49069291888057265,1.5996195273255216
2024-07-16T01:30:00Z,37800,11.752,84.389,861.391,NA,8.111291213677543,0.4940238943224564,1.6104782398865967
2024-07-16T01:45:00Z,38700,11.648,84.414,861.64,NA,8.116674877203724,0.4911895307962748,1.601238442307364
2024-07-16T02:00:00Z,39600,11.545,84.416,861.67,NA,8.111631091425407,0.4964372605745915,1.61834562014615
2024-07-16T02:15:00Z,40500,11.441,84.43,861.81,NA,8.108014792188124,0.5014811678118765,1.6347883528621345
2024-07-16T02:30:00Z,41400,11.337,84.412,861.622,NA,8.110761004390874,0.49689945960912674,1.6198523518977317
2024-07-16T02:45:00Z,42300,11.181,84.435,861.859,NA,8.107280656252733,0.5027251637472663,1.6388436797551795
2024-07-16T03:00:00Z,43200,11.078,84.475,862.272,NA,8.110176414664545,0.503908285335454,1.6427005611627672
2024-07-16T03:15:00Z,44100,10.922,84.44,861.909,NA,8.111984564283187,0.49853111571681197,1.625171419834737
2024-07-16T03:30:00Z,45000,10.818,84.528,862.813,NA,8.111495140326262,0.5079940756737376,1.6560199096966455
2024-07-16T03:45:00Z,45900,10.662,84.541,862.941,NA,8.115886360828677,0.5049284911713219,1.646026350295141
2024-07-16T04:00:00Z,46800,10.505,84.586,863.398,NA,8.115967931488164,0.5094356605118353,1.6607193605519346
2024-07-16T04:15:00Z,47700,10.401,84.578,863.32,NA,8.11580479016919,0.5087830258308106,1.6585918238791848
2024-07-16T04:30:00Z,48600,10.297,84.544,862.969,NA,8.113996640550548,0.5071241274494511,1.6531839483167556
2024-07-16T04:45:00Z,49500,10.193,84.6,863.547,NA,8.114526849837217,0.5123043501627809,1.6700710585425182
2024-07-16T05:00:00Z,50400,10.036,84.586,863.403,NA,8.112827461097892,0.512576130902108,1.6709570419367161
2024-07-16T05:15:00Z,51300,9.88,84.562,863.151,NA,8.117680915337404,0.5052753486625949,1.647157077874225
2024-07-16T05:30:00Z,52200,9.775,84.581,863.347,NA,8.114934703134654,0.5099590288653459,1.6624254993732765
2024-07-16T05:45:00Z,53100,9.671,84.595,863.488,NA,8.114513254727303,0.5118080852726958,1.6684532748363319
2024-07-16T06:00:00Z,54000,9.514,84.65,864.055,NA,8.116416570115346,0.5155132298846539,1.6805317488570575
2024-07-16T06:15:00Z,54900,9.409,84.659,864.142,NA,8.120046464462545,0.5128010835374557,1.671690369470862
2024-07-16T06:30:00Z,55800,9.305,84.678,864.338,NA,8.120223200891433,0.514561815108566,1.6774302130576657
2024-07-16T06:45:00Z,56700,9.2,84.644,863.988,NA,8.119896918253485,0.5114210497465148,1.6671915700885636
2024-07-16T07:00:00Z,57600,9.147,84.664,864.196,NA,8.128325886400535,0.5050315215994647,1.6463622212205704
2024-07-16T07:15:00Z,58500,9.043,84.699,864.556,NA,8.12239841847777,0.5145280095222287,1.6773200095598013
2024-07-16T07:30:00Z,59400,8.938,84.692,864.48,NA,8.123472432161025,0.512740191838974,1.6714918674216261
2024-07-16T07:45:00Z,60300,8.885,84.632,863.869,NA,8.119937703583227,0.5101566004167726,1.6630695667717363
2024-07-16T08:00:00Z,61200,8.833,84.674,864.294,NA,8.118632573031427,0.515744554968574,1.681285850062029
2024-07-16T08:15:00Z,62100,8.78,84.678,864.338,NA,8.117898437096038,0.5168865789039607,1.6850087564204197
2024-07-16T08:30:00Z,63000,8.728,84.645,864,NA,8.121949779850588,0.5094701601494105,1.6608318266011224
2024-07-16T08:45:00Z,63900,8.675,84.67,864.262,NA,8.125484508428384,0.508484731571615,1.6576194085384726
2024-07-16T09:00:00Z,64800,8.623,84.664,864.197,NA,8.121446760783748,0.5119106472162525,1.6687876185396155
2024-07-16T09:15:00Z,65700,8.57,84.652,864.077,NA,8.126055503044798,0.5060782409552012,1.6497744422994587
2024-07-16T09:30:00Z,66600,8.57,84.668,864.241,NA,8.123254910402391,0.510510385597609,1.664222878062707
2024-07-16T09:45:00Z,67500,8.465,84.629,863.838,NA,8.120359151990579,0.5094292360094208,1.660698417189762
2024-07-16T10:00:00Z,68400,8.465,84.677,864.329,NA,8.128951261456608,0.5057317825433927,1.6486450156873949
2024-07-16T10:15:00Z,69300,8.413,84.676,864.318,NA,8.128788120137632,0.5057929518623681,1.6488444227571555
2024-07-16T10:30:00Z,70200,8.307,84.626,863.807,NA,8.125905956835735,0.5035765151642639,1.6416190170360854
2024-07-16T10:45:00Z,71100,8.307,84.642,863.97,NA,8.132037351407222,0.49907667259277666,1.6269498914581928
